-0.923038	-3.33268e-62
-0.922039	-5.07285e-62
-0.921039	-7.71685e-62
-0.92004	-1.17316e-61
-0.91904	-1.78238e-61
-0.918041	-2.7063e-61
-0.917041	-4.10656e-61
-0.916042	-6.22745e-61
-0.915042	-9.4378e-61
-0.914043	-1.42942e-60
-0.913043	-2.16361e-60
-0.912044	-3.27284e-60
-0.911044	-4.94767e-60
-0.910045	-7.47491e-60
-0.909045	-1.1286e-59
-0.908046	-1.70295e-59
-0.907046	-2.56799e-59
-0.906047	-3.87002e-59
-0.905047	-5.82857e-59
-0.904048	-8.77283e-59
-0.903048	-1.31961e-58
-0.902049	-1.98373e-58
-0.901049	-2.9802e-58
-0.90005	-4.47444e-58
-0.89905	-6.71369e-58
-0.898051	-1.00673e-57
-0.897051	-1.50866e-57
-0.896052	-2.25944e-57
-0.895052	-3.38172e-57
-0.894053	-5.05829e-57
-0.893053	-7.56133e-57
-0.892054	-1.12959e-56
-0.891054	-1.68645e-56
-0.890055	-2.51626e-56
-0.889055	-3.75203e-56
-0.888056	-5.59121e-56
-0.887056	-8.32671e-56
-0.886057	-1.23928e-55
-0.885057	-1.8433e-55
-0.884058	-2.74e-55
-0.883058	-4.07037e-55
-0.882059	-6.04291e-55
-0.881059	-8.96576e-55
-0.88006	-1.3294e-54
-0.87906	-1.96995e-54
-0.878061	-2.91731e-54
-0.877061	-4.31757e-54
-0.876062	-6.38594e-54
-0.875062	-9.43928e-54
-0.874063	-1.39438e-53
-0.873063	-2.05851e-53
-0.872064	-3.03706e-53
-0.871064	-4.47799e-53
-0.870065	-6.59844e-53
-0.869065	-9.71692e-53
-0.868066	-1.43003e-52
-0.867066	-2.10324e-52
-0.866067	-3.09145e-52
-0.865067	-4.54114e-52
-0.864068	-6.66648e-52
-0.863068	-9.7804e-52
-0.862069	-1.43399e-51
-0.861069	-2.10118e-51
-0.86007	-3.07687e-51
-0.85907	-4.50283e-51
-0.858071	-6.58551e-51
-0.857071	-9.62548e-51
-0.856072	-1.406e-50
-0.855072	-2.05246e-50
-0.854073	-2.9943e-50
-0.853073	-4.36559e-50
-0.852074	-6.36093e-50
-0.851074	-9.26247e-50
-0.850075	-1.34791e-49
-0.849075	-1.96031e-49
-0.848076	-2.84917e-49
-0.847076	-4.13847e-49
-0.846077	-6.00745e-49
-0.845077	-8.71503e-49
-0.844078	-1.2635e-48
-0.843078	-1.83069e-48
-0.842079	-2.65081e-48
-0.841079	-3.83596e-48
-0.84008	-5.5475e-48
-0.83908	-8.01769e-48
-0.838081	-1.15806e-47
-0.837081	-1.67163e-47
-0.836082	-2.41145e-47
-0.835082	-3.47653e-47
-0.834083	-5.00891e-47
-0.833083	-7.2122e-47
-0.832084	-1.03782e-46
-0.831084	-1.49247e-46
-0.830085	-2.14495e-46
-0.829085	-3.08075e-46
-0.828086	-4.42208e-46
-0.827086	-6.34344e-46
-0.826087	-9.09393e-46
-0.825087	-1.30289e-45
-0.824088	-1.86549e-45
-0.823088	-2.66935e-45
-0.822089	-3.81723e-45
-0.821089	-5.45531e-45
-0.82009	-7.79147e-45
-0.81909	-1.11211e-44
-0.818091	-1.58638e-44
-0.817091	-2.26148e-44
-0.816092	-3.22187e-44
-0.815092	-4.58725e-44
-0.814093	-6.52718e-44
-0.813093	-9.2817e-44
-0.812094	-1.31904e-43
-0.811094	-1.87335e-43
-0.810095	-2.65893e-43
-0.809095	-3.77158e-43
-0.808096	-5.3465e-43
-0.807096	-7.57434e-43
-0.806097	-1.07238e-42
-0.805097	-1.51733e-42
-0.804098	-2.14557e-42
-0.803098	-3.03203e-42
-0.802099	-4.28205e-42
-0.801099	-6.04366e-42
-0.8001	-8.52466e-42
-0.7991	-1.20166e-41
-0.798101	-1.69284e-41
-0.797101	-2.38331e-41
-0.796102	-3.3533e-41
-0.795102	-4.71513e-41
-0.794103	-6.62588e-41
-0.793103	-9.30512e-41
-0.792104	-1.30596e-40
-0.791104	-1.83175e-40
-0.790105	-2.56762e-40
-0.789105	-3.59687e-40
-0.788106	-5.03556e-40
-0.787106	-7.04531e-40
-0.786107	-9.851e-40
-0.785107	-1.37654e-39
-0.784108	-1.92233e-39
-0.783108	-2.68284e-39
-0.782109	-3.74189e-39
-0.781109	-5.21574e-39
-0.78011	-7.26556e-39
-0.77911	-1.01147e-38
-0.778111	-1.40722e-38
-0.777111	-1.9566e-38
-0.776112	-2.71877e-38
-0.775112	-3.77546e-38
-0.774113	-5.23958e-38
-0.773113	-7.26694e-38
-0.772114	-1.00725e-37
-0.771114	-1.39524e-37
-0.770115	-1.93148e-37
-0.769115	-2.67215e-37
-0.768116	-3.69455e-37
-0.767116	-5.10493e-37
-0.766117	-7.04932e-37
-0.765117	-9.72821e-37
-0.764118	-1.34168e-36
-0.763118	-1.84923e-36
-0.762119	-2.54721e-36
-0.761119	-3.50644e-36
-0.76012	-4.82388e-36
-0.75912	-6.63217e-36
-0.758121	-9.11262e-36
-0.757121	-1.2513e-35
-0.756122	-1.71714e-35
-0.755122	-2.35494e-35
-0.754123	-3.22763e-35
-0.753123	-4.42095e-35
-0.752124	-6.05169e-35
-0.751124	-8.27879e-35
-0.750125	-1.13184e-34
-0.749125	-1.54644e-34
-0.748126	-2.11159e-34
-0.747126	-2.88147e-34
-0.746127	-3.9296e-34
-0.745127	-5.35564e-34
-0.744128	-7.29463e-34
-0.743128	-9.92941e-34
-0.742129	-1.35074e-33
-0.741129	-1.83633e-33
-0.74013	-2.49493e-33
-0.73913	-3.38761e-33
-0.738131	-4.59683e-33
-0.737131	-6.23379e-33
-0.736132	-8.44841e-33
-0.735132	-1.14426e-32
-0.734133	-1.54884e-32
-0.733133	-2.09515e-32
-0.732134	-2.83239e-32
-0.731134	-3.82665e-32
-0.730135	-5.16672e-32
-0.729135	-6.9717e-32
-0.728136	-9.40139e-32
-0.727136	-1.26699e-31
-0.726137	-1.70642e-31
-0.725137	-2.29681e-31
-0.724138	-3.08953e-31
-0.723138	-4.15327e-31
-0.722139	-5.57977e-31
-0.721139	-7.49154e-31
-0.72014	-1.00521e-30
-0.71914	-1.34793e-30
-0.718141	-1.80638e-30
-0.717141	-2.41924e-30
-0.716142	-3.23801e-30
-0.715142	-4.33118e-30
-0.714143	-5.7898e-30
-0.713143	-7.7348e-30
-0.712144	-1.03267e-29
-0.711144	-1.37787e-29
-0.710145	-1.8373e-29
-0.709145	-2.44839e-29
-0.708146	-3.26069e-29
-0.707146	-4.33979e-29
-0.706147	-5.77239e-29
-0.705147	-7.67313e-29
-0.704148	-1.01934e-28
-0.703148	-1.35329e-28
-0.702149	-1.79554e-28
-0.701149	-2.38082e-28
-0.70015	-3.15491e-28
-0.69915	-4.17807e-28
-0.698151	-5.52961e-28
-0.697151	-7.31377e-28
-0.696152	-9.66757e-28
-0.695152	-1.27709e-27
-0.694153	-1.68599e-27
-0.693153	-2.22443e-27
-0.692154	-2.93298e-27
-0.691154	-3.86482e-27
-0.690155	-5.08953e-27
-0.689155	-6.69816e-27
-0.688156	-8.80973e-27
-0.687156	-1.15797e-26
-0.686157	-1.52111e-26
-0.685157	-1.99689e-26
-0.684158	-2.61985e-26
-0.683158	-3.43501e-26
-0.682159	-4.50098e-26
-0.681159	-5.89408e-26
-0.68016	-7.71353e-26
-0.67916	-1.00883e-25
-0.678161	-1.3186e-25
-0.677161	-1.72242e-25
-0.676162	-2.24849e-25
-0.675162	-2.93341e-25
-0.674163	-3.82457e-25
-0.673163	-4.98335e-25
-0.672164	-6.48918e-25
-0.671164	-8.44474e-25
-0.670165	-1.09828e-24
-0.669165	-1.42747e-24
-0.668166	-1.85417e-24
-0.667166	-2.40692e-24
-0.666167	-3.1225e-24
-0.665167	-4.0483e-24
-0.664168	-5.24531e-24
-0.663168	-6.79202e-24
-0.662169	-8.78932e-24
-0.661169	-1.13669e-23
-0.66017	-1.46911e-23
-0.65917	-1.89757e-23
-0.658171	-2.44945e-23
-0.657171	-3.15987e-23
-0.656172	-4.07379e-23
-0.655172	-5.24877e-23
-0.654173	-6.75841e-23
-0.653173	-8.69681e-23
-0.652174	-1.11842e-22
-0.651174	-1.4374e-22
-0.650175	-1.84621e-22
-0.649175	-2.3698e-22
-0.648176	-3.03999e-22
-0.647176	-3.89728e-22
-0.646177	-4.9932e-22
-0.645177	-6.3933e-22
-0.644178	-8.1809e-22
-0.643178	-1.04618e-21
-0.642179	-1.33702e-21
-0.641179	-1.70765e-21
-0.64018	-2.17967e-21
-0.63918	-2.78042e-21
-0.638181	-3.54453e-21
-0.637181	-4.51582e-21
-0.636182	-5.74966e-21
-0.635182	-7.31606e-21
-0.634183	-9.30339e-21
-0.633183	-1.18232e-20
-0.632184	-1.5016e-20
-0.631184	-1.90592e-20
-0.630185	-2.4176e-20
-0.629185	-3.06473e-20
-0.628186	-3.88266e-20
-0.627186	-4.91581e-20
-0.626187	-6.21999e-20
-0.625187	-7.86526e-20
-0.624188	-9.93951e-20
-0.623188	-1.2553e-19
-0.622189	-1.58437e-19
-0.621189	-1.99846e-19
-0.62019	-2.5192e-19
-0.61919	-3.17365e-19
-0.618191	-3.99561e-19
-0.617191	-5.02733e-19
-0.616192	-6.3215e-19
-0.615192	-7.94387e-19
-0.614193	-9.97637e-19
-0.613193	-1.25211e-18
-0.612194	-1.57051e-18
-0.611194	-1.96864e-18
-0.610195	-2.46617e-18
-0.609195	-3.08751e-18
-0.608196	-3.86297e-18
-0.607196	-4.83019e-18
-0.606197	-6.0358e-18
-0.605197	-7.53764e-18
-0.604198	-9.40728e-18
-0.603198	-1.17333e-17
-0.602199	-1.46254e-17
-0.601199	-1.8219e-17
-0.6002	-2.26813e-17
-0.5992	-2.8219e-17
-0.598201	-3.50867e-17
-0.597201	-4.35987e-17
-0.596202	-5.41419e-17
-0.595202	-6.71927e-17
-0.594203	-8.33372e-17
-0.593203	-1.03296e-16
-0.592204	-1.27956e-16
-0.591204	-1.58403e-16
-0.590205	-1.95973e-16
-0.589205	-2.42303e-16
-0.588206	-2.99398e-16
-0.587206	-3.69715e-16
-0.586207	-4.56263e-16
-0.585207	-5.6272e-16
-0.584208	-6.93582e-16
-0.583208	-8.54343e-16
-0.582209	-1.05171e-15
-0.581209	-1.29386e-15
-0.58021	-1.59078e-15
-0.57921	-1.9546e-15
-0.578211	-2.40014e-15
-0.577211	-2.9454e-15
-0.576212	-3.61228e-15
-0.575212	-4.42738e-15
-0.574213	-5.42301e-15
-0.573213	-6.6384e-15
-0.572214	-8.1211e-15
-0.571214	-9.92877e-15
-0.570215	-1.21312e-14
-0.569215	-1.4813e-14
-0.568216	-1.80763e-14
-0.567216	-2.20448e-14
-0.566217	-2.68677e-14
-0.565217	-3.27254e-14
-0.564218	-3.98352e-14
-0.563218	-4.84594e-14
-0.562219	-5.89139e-14
-0.561219	-7.15792e-14
-0.56022	-8.6913e-14
-0.55922	-1.05466e-13
-0.558221	-1.27899e-13
-0.557221	-1.55007e-13
-0.556222	-1.87743e-13
-0.555222	-2.27251e-13
-0.554223	-2.74901e-13
-0.553223	-3.32335e-13
-0.552224	-4.01518e-13
-0.551224	-4.84799e-13
-0.550225	-5.8499e-13
-0.549225	-7.05445e-13
-0.548226	-8.50172e-13
-0.547226	-1.02395e-12
-0.546227	-1.23248e-12
-0.545227	-1.48256e-12
-0.544228	-1.78226e-12
-0.543228	-2.14121e-12
-0.542229	-2.57084e-12
-0.541229	-3.08476e-12
-0.54023	-3.69909e-12
-0.53923	-4.43301e-12
-0.538231	-5.30922e-12
-0.537231	-6.35465e-12
-0.536232	-7.60119e-12
-0.535232	-9.08658e-12
-0.534233	-1.08555e-11
-0.533233	-1.29606e-11
-0.532234	-1.54643e-11
-0.531234	-1.84401e-11
-0.530235	-2.19749e-11
-0.529235	-2.61709e-11
-0.528236	-3.11486e-11
-0.527236	-3.705e-11
-0.526237	-4.40419e-11
-0.525237	-5.23206e-11
-0.524238	-6.21168e-11
-0.523238	-7.37011e-11
-0.522239	-8.73911e-11
-0.521239	-1.03559e-10
-0.52024	-1.22642e-10
-0.51924	-1.45151e-10
-0.518241	-1.71684e-10
-0.517241	-2.0294e-10
-0.516242	-2.39737e-10
-0.515242	-2.83028e-10
-0.514243	-3.33929e-10
-0.513243	-3.93738e-10
-0.512244	-4.63969e-10
-0.511244	-5.46386e-10
-0.510245	-6.43042e-10
-0.509245	-7.56324e-10
-0.508246	-8.89007e-10
-0.507246	-1.04431e-09
-0.506247	-1.22599e-09
-0.505247	-1.43837e-09
-0.504248	-1.68648e-09
-0.503248	-1.97617e-09
-0.502249	-2.31416e-09
-0.501249	-2.70828e-09
-0.50025	-3.16753e-09
-0.49925	-3.70236e-09
-0.498251	-4.32478e-09
-0.497251	-5.04868e-09
-0.496252	-5.89008e-09
-0.495252	-6.86742e-09
-0.494253	-8.00193e-09
-0.493253	-9.31804e-09
-0.492254	-1.08438e-08
-0.491254	-1.26116e-08
-0.490255	-1.46584e-08
-0.489255	-1.70268e-08
-0.488256	-1.97654e-08
-0.487256	-2.29303e-08
-0.486257	-2.65853e-08
-0.485257	-3.08036e-08
-0.484258	-3.5669e-08
-0.483258	-4.12771e-08
-0.482259	-4.77371e-08
-0.481259	-5.51737e-08
-0.48026	-6.37289e-08
-0.47926	-7.35648e-08
-0.478261	-8.48658e-08
-0.477261	-9.78416e-08
-0.476262	-1.12731e-07
-0.475262	-1.29805e-07
-0.474263	-1.49372e-07
-0.473263	-1.71782e-07
-0.472264	-1.9743e-07
-0.471264	-2.26765e-07
-0.470265	-2.60297e-07
-0.469265	-2.98601e-07
-0.468266	-3.42328e-07
-0.467266	-3.92213e-07
-0.466267	-4.49087e-07
-0.465267	-5.13887e-07
-0.464268	-5.8767e-07
-0.463268	-6.71628e-07
-0.462269	-7.67101e-07
-0.461269	-8.75599e-07
-0.46027	-9.98819e-07
-0.45927	-1.13867e-06
-0.458271	-1.29729e-06
-0.457271	-1.47708e-06
-0.456272	-1.68074e-06
-0.455272	-1.91129e-06
-0.454273	-2.17211e-06
-0.453273	-2.46697e-06
-0.452274	-2.80012e-06
-0.451274	-3.17627e-06
-0.450275	-3.6007e-06
-0.449275	-4.0793e-06
-0.448276	-4.61863e-06
-0.447276	-5.22601e-06
-0.446277	-5.90956e-06
-0.445277	-6.67835e-06
-0.444278	-7.54244e-06
-0.443278	-8.51302e-06
-0.442279	-9.6025e-06
-0.441279	-1.08246e-05
-0.44028	-1.21947e-05
-0.43928	-1.37296e-05
-0.438281	-1.54481e-05
-0.437281	-1.73708e-05
-0.436282	-1.95206e-05
-0.435282	-2.19228e-05
-0.434283	-2.46052e-05
-0.433283	-2.75986e-05
-0.432284	-3.09368e-05
-0.431284	-3.46572e-05
-0.430285	-3.88007e-05
-0.429285	-4.34125e-05
-0.428286	-4.85422e-05
-0.427286	-5.42441e-05
-0.426287	-6.05779e-05
-0.425287	-6.76091e-05
-0.424288	-7.54093e-05
-0.423288	-8.40569e-05
-0.422289	-9.36376e-05
-0.421289	-0.000104245
-0.42029	-0.000115982
-0.41929	-0.00012896
-0.418291	-0.000143301
-0.417291	-0.000159136
-0.416292	-0.000176612
-0.415292	-0.000195884
-0.414293	-0.000217123
-0.413293	-0.000240516
-0.412294	-0.000266262
-0.411294	-0.00029458
-0.410295	-0.000325707
-0.409295	-0.000359898
-0.408296	-0.00039743
-0.407296	-0.000438601
-0.406297	-0.000483736
-0.405297	-0.000533183
-0.404298	-0.000587317
-0.403298	-0.000646543
-0.402299	-0.000711298
-0.401299	-0.00078205
-0.4003	-0.000859303
-0.3993	-0.000943598
-0.398301	-0.00103551
-0.397301	-0.00113568
-0.396302	-0.00124475
-0.395302	-0.00136344
-0.394303	-0.00149253
-0.393303	-0.00163281
-0.392304	-0.00178516
-0.391304	-0.00195051
-0.390305	-0.00212985
-0.389305	-0.00232422
-0.388306	-0.00253475
-0.387306	-0.00276263
-0.386307	-0.00300911
-0.385307	-0.00327553
-0.384308	-0.00356332
-0.383308	-0.00387398
-0.382309	-0.00420909
-0.381309	-0.00457033
-0.38031	-0.00495948
-0.37931	-0.0053784
-0.378311	-0.00582907
-0.377311	-0.00631356
-0.376312	-0.00683405
-0.375312	-0.00739283
-0.374313	-0.00799231
-0.373313	-0.008635
-0.372314	-0.00932355
-0.371314	-0.0100607
-0.370315	-0.0108494
-0.369315	-0.0116926
-0.368316	-0.0125935
-0.367316	-0.0135553
-0.366317	-0.0145815
-0.365317	-0.0156756
-0.364318	-0.0168412
-0.363318	-0.0180822
-0.362319	-0.0194026
-0.361319	-0.0208063
-0.36032	-0.0222977
-0.35932	-0.0238811
-0.358321	-0.025561
-0.357321	-0.0273419
-0.356322	-0.0292287
-0.355322	-0.0312262
-0.354323	-0.0333393
-0.353323	-0.0355733
-0.352324	-0.0379332
-0.351324	-0.0404245
-0.350325	-0.0430525
-0.349325	-0.0458227
-0.348326	-0.0487407
-0.347326	-0.0518122
-0.346327	-0.0550428
-0.345327	-0.0584384
-0.344328	-0.0620048
-0.343328	-0.0657477
-0.342329	-0.069673
-0.341329	-0.0737867
-0.34033	-0.0780944
-0.33933	-0.082602
-0.338331	-0.0873153
-0.337331	-0.0922398
-0.336332	-0.0973814
-0.335332	-0.102745
-0.334333	-0.108337
-0.333333	-0.114162
-0.332334	-0.120225
-0.331334	-0.12653
-0.330335	-0.133084
-0.329335	-0.139889
-0.328336	-0.146951
-0.327336	-0.154273
-0.326337	-0.161858
-0.325337	-0.169711
-0.324338	-0.177833
-0.323338	-0.186228
-0.322339	-0.194897
-0.321339	-0.203843
-0.32034	-0.213066
-0.31934	-0.222567
-0.318341	-0.232347
-0.317341	-0.242406
-0.316342	-0.252742
-0.315342	-0.263354
-0.314343	-0.27424
-0.313343	-0.285399
-0.312344	-0.296826
-0.311344	-0.308517
-0.310345	-0.320469
-0.309345	-0.332677
-0.308346	-0.345134
-0.307346	-0.357833
-0.306347	-0.370769
-0.305347	-0.383932
-0.304348	-0.397315
-0.303348	-0.410907
-0.302349	-0.424699
-0.301349	-0.43868
-0.30035	-0.452838
-0.29935	-0.467162
-0.298351	-0.481638
-0.297351	-0.496252
-0.296352	-0.510991
-0.295352	-0.525839
-0.294353	-0.540781
-0.293353	-0.5558
-0.292354	-0.57088
-0.291354	-0.586002
-0.290355	-0.601151
-0.289355	-0.616305
-0.288356	-0.631448
-0.287356	-0.646558
-0.286357	-0.661617
-0.285357	-0.676604
-0.284358	-0.691499
-0.283358	-0.70628
-0.282359	-0.720928
-0.281359	-0.735419
-0.28036	-0.749734
-0.27936	-0.76385
-0.278361	-0.777746
-0.277361	-0.791401
-0.276362	-0.804793
-0.275362	-0.8179
-0.274363	-0.830703
-0.273363	-0.843179
-0.272364	-0.855308
-0.271364	-0.86707
-0.270365	-0.878445
-0.269365	-0.889414
-0.268366	-0.899958
-0.267366	-0.910058
-0.266367	-0.919698
-0.265367	-0.928859
-0.264368	-0.937526
-0.263368	-0.945683
-0.262369	-0.953316
-0.261369	-0.960411
-0.26037	-0.966954
-0.25937	-0.972935
-0.258371	-0.978341
-0.257371	-0.983163
-0.256372	-0.987393
-0.255372	-0.991021
-0.254373	-0.994042
-0.253373	-0.99645
-0.252374	-0.998241
-0.251374	-0.99941
-0.250375	-0.999956
-0.249375	-0.999878
-0.248376	-0.999176
-0.247376	-0.997851
-0.246377	-0.995906
-0.245377	-0.993344
-0.244378	-0.990171
-0.243378	-0.986391
-0.242379	-0.982013
-0.241379	-0.977044
-0.24038	-0.971493
-0.23938	-0.965371
-0.238381	-0.958688
-0.237381	-0.951458
-0.236382	-0.943693
-0.235382	-0.935406
-0.234383	-0.926614
-0.233383	-0.917332
-0.232384	-0.907576
-0.231384	-0.897363
-0.230385	-0.886711
-0.229385	-0.875638
-0.228386	-0.864165
-0.227386	-0.852309
-0.226387	-0.840091
-0.225387	-0.827531
-0.224388	-0.814651
-0.223388	-0.80147
-0.222389	-0.78801
-0.221389	-0.774293
-0.22039	-0.76034
-0.21939	-0.746172
-0.218391	-0.731811
-0.217391	-0.717278
-0.216392	-0.702595
-0.215392	-0.687784
-0.214393	-0.672864
-0.213393	-0.657856
-0.212394	-0.642782
-0.211394	-0.627662
-0.210395	-0.612514
-0.209395	-0.597359
-0.208396	-0.582215
-0.207396	-0.567101
-0.206397	-0.552034
-0.205397	-0.537032
-0.204398	-0.522111
-0.203398	-0.507288
-0.202399	-0.492578
-0.201399	-0.477996
-0.2004	-0.463556
-0.1994	-0.449271
-0.198401	-0.435154
-0.197401	-0.421217
-0.196402	-0.407472
-0.195402	-0.393929
-0.194403	-0.380598
-0.193403	-0.367488
-0.192404	-0.354608
-0.191404	-0.341964
-0.190405	-0.329565
-0.189405	-0.317417
-0.188406	-0.305524
-0.187406	-0.293893
-0.186407	-0.282526
-0.185407	-0.271428
-0.184408	-0.260602
-0.183408	-0.25005
-0.182409	-0.239774
-0.181409	-0.229774
-0.18041	-0.220051
-0.17941	-0.210606
-0.178411	-0.201437
-0.177411	-0.192543
-0.176412	-0.183924
-0.175412	-0.175577
-0.174413	-0.167499
-0.173413	-0.159688
-0.172414	-0.15214
-0.171414	-0.144853
-0.170415	-0.137821
-0.169415	-0.13104
-0.168416	-0.124507
-0.167416	-0.118215
-0.166417	-0.11216
-0.165417	-0.106337
-0.164418	-0.10074
-0.163418	-0.0953629
-0.162419	-0.0901999
-0.161419	-0.0852447
-0.16042	-0.0804911
-0.15942	-0.0759326
-0.158421	-0.0715626
-0.157421	-0.0673745
-0.156422	-0.0633615
-0.155422	-0.0595166
-0.154423	-0.0558329
-0.153423	-0.0523034
-0.152424	-0.048921
-0.151424	-0.0456785
-0.150425	-0.0425687
-0.149425	-0.0395844
-0.148426	-0.0367183
-0.147426	-0.0339631
-0.146427	-0.0313114
-0.145427	-0.0287558
-0.144428	-0.0262888
-0.143428	-0.0239029
-0.142429	-0.0215907
-0.141429	-0.0193444
-0.14043	-0.0171565
-0.13943	-0.0150192
-0.138431	-0.0129248
-0.137431	-0.0108653
-0.136432	-0.00883296
-0.135432	-0.00681959
-0.134433	-0.00481708
-0.133433	-0.0028172
-0.132434	-0.000811554
-0.131434	0.00120836
-0.130435	0.00325119
-0.129435	0.00532577
-0.128436	0.00744107
-0.127436	0.00960626
-0.126437	0.0118307
-0.125437	0.0141239
-0.124438	0.0164958
-0.123438	0.0189562
-0.122439	0.0215155
-0.121439	0.0241842
-0.12044	0.026973
-0.11944	0.0298929
-0.118441	0.0329554
-0.117441	0.036172
-0.116442	0.0395547
-0.115442	0.0431156
-0.114443	0.0468673
-0.113443	0.0508228
-0.112444	0.0549951
-0.111444	0.0593979
-0.110445	0.0640449
-0.109445	0.0689503
-0.108446	0.0741287
-0.107446	0.0795949
-0.106447	0.0853641
-0.105447	0.0914516
-0.104448	0.0978733
-0.103448	0.104645
-0.102449	0.111784
-0.101449	0.119305
-0.10045	0.127227
-0.0994503	0.135566
-0.0984508	0.144339
-0.0974513	0.153564
-0.0964518	0.163259
-0.0954523	0.173441
-0.0944528	0.184128
-0.0934533	0.195338
-0.0924538	0.207089
-0.0914543	0.219398
-0.0904548	0.232284
-0.0894553	0.245765
-0.0884558	0.259857
-0.0874563	0.274578
-0.0864568	0.289945
-0.0854573	0.305976
-0.0844578	0.322685
-0.0834583	0.34009
-0.0824588	0.358206
-0.0814593	0.377046
-0.0804598	0.396627
-0.0794603	0.416961
-0.0784608	0.438061
-0.0774613	0.459938
-0.0764618	0.482604
-0.0754623	0.50607
-0.0744628	0.530343
-0.0734633	0.555431
-0.0724638	0.581342
-0.0714643	0.608081
-0.0704648	0.635651
-0.0694653	0.664056
-0.0684658	0.693295
-0.0674663	0.72337
-0.0664668	0.754277
-0.0654673	0.786013
-0.0644678	0.818573
-0.0634683	0.851949
-0.0624688	0.886131
-0.0614693	0.92111
-0.0604698	0.956871
-0.0594703	0.9934
-0.0584708	1.03068
-0.0574713	1.06869
-0.0564718	1.10741
-0.0554723	1.14682
-0.0544728	1.18688
-0.0534733	1.22758
-0.0524738	1.26889
-0.0514743	1.31076
-0.0504748	1.35317
-0.0494753	1.39608
-0.0484758	1.43946
-0.0474763	1.48325
-0.0464768	1.52742
-0.0454773	1.57193
-0.0444778	1.61672
-0.0434783	1.66175
-0.0424788	1.70697
-0.0414793	1.75233
-0.0404798	1.79777
-0.0394803	1.84323
-0.0384808	1.88867
-0.0374813	1.93401
-0.0364818	1.97921
-0.0354823	2.02421
-0.0344828	2.06893
-0.0334833	2.11332
-0.0324838	2.15731
-0.0314843	2.20085
-0.0304848	2.24386
-0.0294853	2.28629
-0.0284858	2.32807
-0.0274863	2.36912
-0.0264868	2.4094
-0.0254873	2.44883
-0.0244878	2.48736
-0.0234883	2.52491
-0.0224888	2.56143
-0.0214893	2.59686
-0.0204898	2.63114
-0.0194903	2.6642
-0.0184908	2.69599
-0.0174913	2.72646
-0.0164918	2.75556
-0.0154923	2.78322
-0.0144928	2.80941
-0.0134933	2.83408
-0.0124938	2.85717
-0.0114943	2.87866
-0.0104948	2.8985
-0.00949525	2.91665
-0.00849575	2.93309
-0.00749625	2.94778
-0.00649675	2.96069
-0.00549725	2.9718
-0.00449775	2.98109
-0.00349825	2.98855
-0.00249875	2.99415
-0.00149925	2.99789
-0.00049975	2.99977
0.00049975	2.99977
0.00149925	2.99789
0.00249875	2.99415
0.00349825	2.98855
0.00449775	2.98109
0.00549725	2.9718
0.00649675	2.96069
0.00749625	2.94778
0.00849575	2.93309
0.00949525	2.91665
0.0104948	2.8985
0.0114943	2.87866
0.0124938	2.85717
